Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Driver
2024-05-25 14:59:09.263,0 days 01:12:04.580000,16,356.92083333333403,0 days 00:00:42.135000,10377.0,144.0,4,0.0,True,8,car,2030.8961111111107,0.6146291162947256,OnTrack,-4001.257584482852,-4372.567832504521,499.7377616438584,PIA
2024-05-25 14:59:09.355,0 days 01:12:04.672000,16,359.22083333333387,0 days 00:00:42.227000,10380.614285714286,136.44285714285715,4,0.0,True,8,pos,2034.144846188617,0.6156123114265883,OnTrack,-4047.0,-4380.0,498.0,PIA
2024-05-25 14:59:09.543,0 days 01:12:04.860000,16,363.9208333333336,0 days 00:00:42.415000,10388.0,121.0,2,0.0,True,8,car,2040.3072222222218,0.6174772890170659,OnTrack,-4087.4231750610966,-4389.171455756542,497.05723121070963,PIA
2024-05-25 14:59:09.696,0 days 01:12:05.013000,16,368.1708315555557,0 days 00:00:42.568000,9834.14023168,117.1750016,2,0.0,True,8,pos,2045.2729683943132,0.6189801193020806,OnTrack,-4105.0,-4399.0,496.0,PIA
2024-05-25 14:59:09.743,0 days 01:12:05.060000,16,369.476388888889,0 days 00:00:42.615000,9664.0,116.0,2,0.0,True,8,car,2046.7516666666663,0.6194276316132376,OnTrack,-4113.268633732305,-4403.7034240210405,495.18857157301926,PIA
2024-05-25 14:59:09.895,0 days 01:12:05.212000,16,374.2897222222225,0 days 00:00:42.767000,8944.85,108.4,2,0.0,True,8,pos,2051.3192052719974,0.6208099486117672,OnTrack,-4146.0,-4427.0,492.0,PIA
2024-05-25 14:59:09.903,0 days 01:12:05.220000,16,374.54305555555584,0 days 00:00:42.775000,8907.0,108.0,2,0.0,True,8,car,2051.5516666666663,0.6208803005814206,OnTrack,-4147.741699910086,-4428.761095401828,491.8807347381079,PIA
2024-05-25 14:59:10.063,0 days 01:12:05.380000,16,379.9652777777778,0 days 00:00:42.935000,8549.0,101.0,2,0.0,True,8,car,2056.0405555555553,0.6222388150794437,OnTrack,-4181.976900398878,-4476.037510208774,490.8232748073429,PIA
2024-05-25 14:59:10.256,0 days 01:12:05.573000,16,387.57805303111104,0 days 00:00:43.128000,8438.0250368,95.10277973333334,2,0.0,True,8,pos,2061.015614069969,0.6237444636458569,OnTrack,-4215.0,-4535.0,491.0,PIA
2024-05-25 14:59:10.423,0 days 01:12:05.740000,16,394.16527777777765,0 days 00:00:43.295000,8342.0,90.0,2,0.0,True,8,car,2065.0405555555553,0.6249625693947868,OnTrack,-4229.7974744726325,-4560.291675442846,490.6002835973474,PIA
2024-05-25 14:59:10.623,0 days 01:12:05.940000,16,402.4986111111116,0 days 00:00:43.495000,7142.0,83.0,2,2.0,True,8,car,2069.651666666666,0.6263580731489441,OnTrack,-4248.21825113604,-4584.66278781705,490.01390878505384,PIA
2024-05-25 14:59:10.655,0 days 01:12:05.972000,16,403.903055555556,0 days 00:00:43.527000,7087.7,82.6,2,2.0,True,8,pos,2070.3736440844123,0.6265765719386294,OnTrack,-4254.0,-4592.0,490.0,PIA
2024-05-25 14:59:10.675,0 days 01:12:05.992000,16,404.78083333333376,0 days 00:00:43.547000,7053.7625,82.35,2,2.0,True,8,pos,2070.822916036104,0.6267125393183163,OnTrack,-4258.0,-4597.0,490.0,PIA
2024-05-25 14:59:10.943,0 days 01:12:06.260000,16,416.54305555555584,0 days 00:00:43.815000,6599.0,79.0,2,2.0,False,8,car,2076.6738888888885,0.6284832740468415,OnTrack,-4320.405810687573,-4637.3476449947275,489.06198072967595,PIA
2024-05-25 14:59:10.975,0 days 01:12:06.292000,16,418.04527777777804,0 days 00:00:43.847000,6588.9,78.4,2,2.7,False,8,pos,2077.346844358812,0.6286869368652013,OnTrack,-4328.0,-4640.0,489.0,PIA
2024-05-25 14:59:11.263,0 days 01:12:06.580000,16,431.56527777777774,0 days 00:00:44.135000,6498.0,73.0,2,9.0,False,8,car,2083.1627777777776,0.6304470672816075,OnTrack,-4392.46002876611,-4650.324734116931,489.6485577165628,PIA
2024-05-25 14:59:11.396,0 days 01:12:06.713000,16,438.178330151111,0 days 00:00:44.268000,6533.7437328,71.3375008,2,12.3249984,False,8,pos,2085.7255407225534,0.6312226602405002,OnTrack,-4416.0,-4651.0,490.0,PIA
2024-05-25 14:59:11.583,0 days 01:12:06.900000,16,447.4763888888888,0 days 00:00:44.455000,6584.0,69.0,2,17.0,False,8,car,2089.296111111111,0.632303255407619,OnTrack,-4439.868170316188,-4650.407642317625,490.08457399729684,PIA
2024-05-25 14:59:11.736,0 days 01:12:07.053000,16,454.9988857422217,0 days 00:00:44.608000,6620.064270628572,71.18571337142858,2,22.464283428571427,False,8,pos,2092.296297888189,0.6332112300388304,OnTrack,-4459.0,-4648.0,490.0,PIA
2024-05-25 14:59:11.863,0 days 01:12:07.180000,16,461.24305555555475,0 days 00:00:44.735000,6650.0,73.0,2,27.0,False,8,car,2094.9738888888887,0.6340215744880393,OnTrack,-4478.992888598517,-4644.352084231595,489.94093399075865,PIA
2024-05-25 14:59:12.755,0 days 01:12:08.072000,16,479.08305679525046,0 days 00:00:45.627000,10135.676680872213,103.9924017193417,2,78.3311653476597,False,8,pos,2120.8340078104566,0.6418478645444734,OnTrack,-4697.0,-4601.0,490.0,PIA
2024-05-25 14:59:12.784,0 days 01:12:08.101000,16,479.66305555555437,0 days 00:00:45.656000,10249.0,105.0,2,80.0,False,8,car,2121.836388888889,0.6421512245209178,OnTrack,-4704.84846669275,-4600.417646673412,490.02629071447444,PIA
2024-05-25 14:59:13.015,0 days 01:12:08.332000,16,481.5880560888877,0 days 00:00:45.887000,11101.133569422222,120.40000426666667,2,87.70000213333333,False,8,pos,2130.1129002464504,0.6446560226904893,OnTrack,-4780.0,-4601.0,490.0,PIA
2024-05-25 14:59:13.144,0 days 01:12:08.461000,16,482.66305555555437,0 days 00:00:46.016000,11577.0,129.0,2,92.0,False,8,car,2134.736388888889,0.6460552723729096,OnTrack,-4850.381639343404,-4609.016725959919,489.3396504766931,PIA
2024-05-25 14:59:13.215,0 days 01:12:08.532000,16,483.0772225955542,0 days 00:00:46.087000,11284.124736,129.0,2,95.1062528,False,8,pos,2137.234466781185,0.6468112890883766,OnTrack,-4888.0,-4614.0,489.0,PIA
2024-05-25 14:59:13.304,0 days 01:12:08.621000,16,483.5963888888873,0 days 00:00:46.176000,10917.0,129.0,2,99.0,False,8,car,2140.4697222222226,0.6477904047515728,OnTrack,-4926.806344856708,-4619.495707220676,488.76290500483316,PIA
2024-05-25 14:59:13.544,0 days 01:12:08.861000,16,483.1963888888872,0 days 00:00:46.416000,11261.0,150.0,3,100.0,False,8,car,2150.4697222222226,0.6508167984352874,OnTrack,-4996.839119927958,-4631.242328378487,488.9375192537864,PIA
2024-05-25 14:59:13.635,0 days 01:12:08.952000,16,482.8172221081745,0 days 00:00:46.507000,11514.540956763389,152.28930886468072,3,99.42767278382982,False,8,pos,2154.3280760503153,0.6519844882007749,OnTrack,-5026.0,-4636.0,489.0,PIA
2024-05-25 14:59:13.703,0 days 01:12:09.020000,16,482.5338888888873,0 days 00:00:46.575000,11704.0,154.0,3,99.0,False,8,car,2157.2713888888893,0.6528752505391606,OnTrack,-5050.369948250948,-4639.817666564219,489.0126829359177,PIA
2024-05-25 14:59:13.815,0 days 01:12:09.132000,16,481.6005555555541,0 days 00:00:46.687000,11292.4,160.0,3,99.4,False,8,pos,2162.3472749456773,0.6544114134893125,OnTrack,-5106.0,-4648.0,489.0,PIA
2024-05-25 14:59:13.983,0 days 01:12:09.300000,16,480.2005555555543,0 days 00:00:46.855000,10675.0,169.0,3,100.0,False,8,car,2170.4158333333335,0.656853276903421,OnTrack,-5247.473123219409,-4667.56135799829,488.9998301779662,PIA
2024-05-25 14:59:13.996,0 days 01:12:09.313000,16,480.0019454222209,0 days 00:00:46.868000,10703.66485888,169.58499712,3,99.96750016,False,8,pos,2171.057744978797,0.6570475446383542,OnTrack,-5258.0,-4669.0,489.0,PIA
2024-05-25 14:59:14.383,0 days 01:12:09.700000,16,474.0894444444425,0 days 00:00:47.255000,11557.0,187.0,3,99.0,False,8,car,2191.1936111111117,0.6631414504462504,OnTrack,-5465.392699849945,-4696.439164709524,488.9995693462385,PIA
2024-05-25 14:59:14.395,0 days 01:12:09.712000,16,473.85611111110916,0 days 00:00:47.267000,11535.46,187.42,3,99.03,False,8,pos,2191.842759185867,0.6633379082095741,OnTrack,-5470.0,-4697.0,489.0,PIA
2024-05-25 14:59:14.783,0 days 01:12:10.100000,16,466.31166666666513,0 days 00:00:47.655000,10839.0,201.0,5,100.0,False,8,car,2213.526944444445,0.6699003963398796,OnTrack,-5604.418703828507,-4712.216007771194,489.0145754067542,PIA
2024-05-25 14:59:14.856,0 days 01:12:10.173000,16,464.79083466666515,0 days 00:00:47.728000,10914.1291008,204.041664,5,99.6958336,False,8,pos,2217.753365687334,0.6711794777952993,OnTrack,-5642.0,-4717.0,489.0,PIA
2024-05-25 14:59:14.896,0 days 01:12:10.213000,16,463.9575013333318,0 days 00:00:47.768000,10955.295767466667,205.70833066666665,5,99.52916693333333,False,8,pos,2220.088717108555,0.6718862470743432,OnTrack,-5665.0,-4720.0,489.0,PIA
2024-05-25 14:59:15.023,0 days 01:12:10.340000,16,461.31166666666513,0 days 00:00:47.895000,11086.0,211.0,5,99.0,False,8,car,2227.5936111111114,0.6741575234549715,OnTrack,-5732.689363334053,-4728.325792847802,489.5479439274565,PIA
2024-05-25 14:59:15.116,0 days 01:12:10.433000,16,459.42583463110975,0 days 00:00:47.988000,11222.24490624,213.78999808,5,99.0,False,8,pos,2233.175663245395,0.6758468721871077,OnTrack,-5793.0,-4735.0,490.0,PIA
2024-05-25 14:59:15.223,0 days 01:12:10.540000,16,457.25611111110993,0 days 00:00:48.095000,11379.0,217.0,5,99.0,False,8,car,2239.6491666666666,0.6778060091736718,OnTrack,-5887.582660965588,-4744.870591577015,490.1530282226465,PIA
2024-05-25 14:59:15.383,0 days 01:12:10.700000,16,454.32277777777654,0 days 00:00:48.255000,11643.0,219.0,5,100.0,False,8,car,2249.3825,0.6807516990258208,OnTrack,-6038.546486927667,-4760.06332478872,490.0032941393794,PIA
2024-05-25 14:59:15.396,0 days 01:12:10.713000,16,454.0916678044432,0 days 00:00:48.268000,11658.9249216,219.4333312,5,100.0,False,8,pos,2250.184850777203,0.6809945219582458,OnTrack,-6048.0,-4761.0,490.0,PIA
2024-05-25 14:59:15.623,0 days 01:12:10.940000,16,450.0561111111101,0 days 00:00:48.495000,11937.0,227.0,5,100.0,False,8,car,2264.5158333333334,0.6853316414671755,OnTrack,-6142.545864770899,-4769.885612910639,490.1802454897147,PIA
2024-05-25 14:59:15.775,0 days 01:12:11.092000,16,447.60722222222114,0 days 00:00:48.647000,12127.0,229.53333333333333,5,100.0,False,8,pos,2274.3444266419824,0.6883061607380851,OnTrack,-6200.0,-4774.0,490.0,PIA
2024-05-25 14:59:15.863,0 days 01:12:11.180000,16,446.1894444444433,0 days 00:00:48.735000,12237.0,231.0,5,100.0,False,8,car,2279.9158333333335,0.6899922877400961,OnTrack,-6250.00443484716,-4777.3756483108755,489.63351022740596,PIA
2024-05-25 14:59:16.036,0 days 01:12:11.353000,16,445.08416707555455,0 days 00:00:48.908000,11759.808509866667,221.38889244444445,5,51.94446222222223,False,8,pos,2290.33200176336,0.6931446303746103,OnTrack,-6368.0,-4785.0,489.0,PIA
2024-05-25 14:59:16.223,0 days 01:12:11.540000,16,443.8894444444436,0 days 00:00:49.095000,11244.0,211.0,5,0.0,True,8,car,2301.0158333333334,0.696377978412734,OnTrack,-6486.119223076971,-4792.464808564343,489.8074611476705,PIA
2024-05-25 14:59:16.256,0 days 01:12:11.573000,16,443.6049182105387,0 days 00:00:49.128000,11277.235649828572,209.4678601142857,5,0.0,True,8,pos,2302.8652548471705,0.6969376861715342,OnTrack,-6505.0,-4794.0,490.0,PIA
2024-05-25 14:59:16.456,0 days 01:12:11.773000,16,441.8805134486331,0 days 00:00:49.328000,11478.664221257142,200.18214582857144,5,0.0,True,8,pos,2313.8654863185175,0.7002667892759626,OnTrack,-6607.0,-4807.0,491.0,PIA
2024-05-25 14:59:16.503,0 days 01:12:11.820000,10,441.4752777777758,0 days 00:00:49.375000,11526.0,198.0,5,0.0,True,8,car,2316.4158333333335,0.7010386246856545,OnTrack,-6629.539912265326,-4811.877655704013,491.1089213210792,PIA
2024-05-25 14:59:16.663,0 days 01:12:11.980000,10,436.9419444444429,0 days 00:00:49.535000,11288.0,193.0,4,1.0,False,8,car,2324.993611111111,0.7036345979343518,OnTrack,-6703.633280821015,-4835.639872238828,491.03374795684476,PIA
2024-05-25 14:59:16.675,0 days 01:12:11.992000,10,436.6419444444429,0 days 00:00:49.547000,11284.35,192.65,4,1.45,False,8,pos,2325.6258664609154,0.703825943294066,OnTrack,-6709.0,-4838.0,491.0,PIA
2024-05-25 14:59:16.856,0 days 01:12:12.173000,10,432.11694604444256,0 days 00:00:49.728000,11229.2958528,187.3708352,4,8.2374976,False,8,pos,2334.979668161938,0.7066567719327356,OnTrack,-6786.0,-4883.0,490.0,PIA
2024-05-25 14:59:16.903,0 days 01:12:12.220000,10,430.94194444444247,0 days 00:00:49.775000,11215.0,186.0,4,10.0,False,8,car,2337.393611111111,0.707387326102158,OnTrack,-6804.32445958613,-4896.874977657289,489.57942799526535,PIA
2024-05-25 14:59:17.056,0 days 01:12:12.373000,10,427.58444584888673,0 days 00:00:49.928000,11437.545361454546,186.34772712727272,4,40.5999872,False,8,pos,2345.267794680601,0.7097703640440695,OnTrack,-6863.0,-4952.0,488.0,PIA
2024-05-25 14:59:17.336,0 days 01:12:12.653000,10,421.440001404442,0 days 00:00:50.208000,11844.818088727272,186.98409076363637,4,96.5999872,False,8,pos,2359.8772067241484,0.7141917472772069,OnTrack,-6982.0,-5101.0,486.0,PIA
2024-05-25 14:59:17.343,0 days 01:12:12.660000,10,421.28638888888645,0 days 00:00:50.215000,11855.0,187.0,4,98.0,False,8,car,2360.249166666667,0.7143043169992703,OnTrack,-6984.166467870695,-5104.03836280785,485.9511128808305,PIA
2024-05-25 14:59:17.616,0 days 01:12:12.933000,10,415.0680570133314,0 days 00:00:50.488000,11880.593744,193.8249984,4,98.8531248,False,8,pos,2375.0050383707717,0.7187700246915709,OnTrack,-7038.0,-5194.0,484.0,PIA
2024-05-25 14:59:17.663,0 days 01:12:12.980000,10,413.9974999999981,0 days 00:00:50.535000,11885.0,195.0,4,99.0,False,8,car,2377.5825,0.7195500660510422,OnTrack,-7048.004275544054,-5212.73702702566,483.722006922563,PIA
2024-05-25 14:59:17.836,0 days 01:12:13.153000,10,410.1530569777756,0 days 00:00:50.708000,10921.39035648,199.3249984,4,99.86499968,False,8,pos,2387.169875707055,0.7224515833793653,OnTrack,-7091.0,-5303.0,483.0,PIA
2024-05-25 14:59:17.863,0 days 01:12:13.180000,10,409.5530555555533,0 days 00:00:50.735000,10771.0,200.0,5,100.0,False,8,car,2388.6936111111113,0.7229127256996141,OnTrack,-7098.05401825207,-5321.293619327072,482.95323833931036,PIA
2024-05-25 14:59:18.136,0 days 01:12:13.453000,10,402.803890471109,0 days 00:00:51.008000,11095.86992384,207.50749824,5,100.0,False,8,pos,2404.5900535601013,0.7277236150017298,OnTrack,-7163.0,-5530.0,483.0,PIA
2024-05-25 14:59:18.263,0 days 01:12:13.580000,10,399.66416666666464,0 days 00:00:51.135000,11247.0,211.0,5,100.0,False,8,car,2412.1380555555556,0.7300079375581006,OnTrack,-7176.064057745337,-5583.937127788918,482.6136903750494,PIA
2024-05-25 14:59:18.436,0 days 01:12:13.753000,10,394.6663907377757,0 days 00:00:51.308000,11459.78992128,215.3249984,5,100.0,False,8,pos,2422.4991075230073,0.733143599781194,OnTrack,-7185.0,-5642.0,482.0,PIA
2024-05-25 14:59:18.463,0 days 01:12:13.780000,10,393.8863888888868,0 days 00:00:51.335000,11493.0,216.0,5,100.0,False,8,car,2424.1380555555556,0.733639609978558,OnTrack,-7187.039430465841,-5655.099058360923,481.96200882210945,PIA
2024-05-25 14:59:18.656,0 days 01:12:13.973000,10,387.07778003555353,0 days 00:00:51.528000,11498.4281232,220.8249984,5,99.3968752,False,8,pos,2436.0725911066647,0.7372514702795525,OnTrack,-7204.0,-5770.0,482.0,PIA
2024-05-25 14:59:18.783,0 days 01:12:14.100000,10,382.59749999999804,0 days 00:00:51.655000,11502.0,224.0,5,99.0,False,8,car,2444.0491666666667,0.7396654960687987,OnTrack,-7211.456556652169,-5843.271429600396,482.00285240900513,PIA
2024-05-25 14:59:18.816,0 days 01:12:14.133000,10,381.31416915555366,0 days 00:00:51.688000,11342.61030912,224.65999872,5,99.16499968,False,8,pos,2446.1295142435874,0.7402950911454711,OnTrack,-7213.0,-5863.0,482.0,PIA
2024-05-25 14:59:18.983,0 days 01:12:14.300000,10,374.81972222222066,0 days 00:00:51.855000,10536.0,228.0,6,100.0,False,8,car,2456.715833333333,0.7434989280681705,OnTrack,-7219.111457854342,-5969.918328196142,481.99330528316005,PIA
2024-05-25 14:59:19.015,0 days 01:12:14.332000,10,373.4774994664441,0 days 00:00:51.887000,10550.708080380851,228.59627352895345,6,100.0,False,8,pos,2458.7590167142876,0.7441172757960496,OnTrack,-7220.0,-5990.0,482.0,PIA
2024-05-25 14:59:19.144,0 days 01:12:14.461000,10,368.06666666666524,0 days 00:00:52.016000,10610.0,231.0,6,100.0,False,8,car,2467.0466666666666,0.7466254449429214,OnTrack,-7222.527713160529,-6067.019339452479,482.0598392610618,PIA
2024-05-25 14:59:19.235,0 days 01:12:14.552000,10,363.9211081955541,0 days 00:00:52.107000,10683.052829155555,232.01111182222223,6,100.0,False,8,pos,2472.9431470936747,0.748409952054966,OnTrack,-7217.0,-6130.0,482.0,PIA
2024-05-25 14:59:19.504,0 days 01:12:14.821000,10,351.66666666666515,0 days 00:00:52.376000,10899.0,235.0,6,100.0,False,8,car,2490.5466666666666,0.7537374700996508,OnTrack,-7152.127458964012,-6364.109914286994,481.04210473736555,PIA
2024-05-25 14:59:19.515,0 days 01:12:14.832000,10,351.15333034666514,0 days 00:00:52.387000,10904.500032,235.11000064,6,99.94499968,False,8,pos,2491.2683061983553,0.753955866631713,OnTrack,-7149.0,-6371.0,481.0,PIA
2024-05-25 14:59:19.704,0 days 01:12:15.021000,10,342.33333333333167,0 days 00:00:52.576000,10999.0,237.0,6,99.0,False,8,car,2503.7133333333336,0.7577222217832085,OnTrack,-7095.45030250628,-6432.7912608200695,480.3637422358117,PIA
2024-05-25 14:59:19.915,0 days 01:12:15.232000,10,331.8419412622206,0 days 00:00:52.787000,11056.545472,240.3568192,6,99.4795456,False,8,pos,2517.883543688746,0.7620106852948613,OnTrack,-7023.0,-6511.0,480.0,PIA
2024-05-25 14:59:20.144,0 days 01:12:15.461000,10,320.45555555555393,0 days 00:00:53.016000,11119.0,244.0,6,100.0,False,8,car,2533.5355555555557,0.7667476002799751,OnTrack,-6926.170465454465,-6739.6424971943015,480.0164453395682,PIA
2024-05-25 14:59:20.155,0 days 01:12:15.472000,10,319.8749967257185,0 days 00:00:53.027000,11126.90533706423,244.15320420667112,6,100.0,False,8,pos,2534.291965591679,0.7669765197355373,OnTrack,-6923.0,-6748.0,480.0,PIA
2024-05-25 14:59:20.455,0 days 01:12:15.772000,10,304.04166621504,0 days 00:00:53.327000,11342.504184422653,248.33147644229948,6,100.0,False,8,pos,2555.04405031403,0.7732569175483007,OnTrack,-6891.0,-6855.0,479.0,PIA
2024-05-25 14:59:20.503,0 days 01:12:15.820000,10,301.5083333333314,0 days 00:00:53.375000,11377.0,249.0,6,100.0,False,8,car,2558.366388888889,0.7742623879961122,OnTrack,-6884.694731048321,-6877.688025513375,478.93329480330107,PIA
2024-05-25 14:59:20.715,0 days 01:12:16.032000,10,290.14277777777573,0 days 00:00:53.587000,11550.133333333333,249.0,6,100.0,False,8,pos,2573.026227488025,0.7786990322901823,OnTrack,-6844.0,-7028.0,479.0,PIA
2024-05-25 14:59:20.743,0 days 01:12:16.060000,10,288.6416666666646,0 days 00:00:53.615000,11573.0,249.0,6,100.0,False,8,car,2574.9663888888895,0.7792862015110786,OnTrack,-6838.259663278948,-7053.092294050471,479.0086985833101,PIA
2024-05-25 14:59:21.023,0 days 01:12:16.340000,10,273.7083333333312,0 days 00:00:53.895000,10536.0,247.0,6,0.0,True,8,car,2594.1775000000007,0.7851002400434592,OnTrack,-6786.429156664143,-7320.9048266732025,479.0007863617836,PIA
2024-05-25 14:59:21.035,0 days 01:12:16.352000,10,273.1383333333312,0 days 00:00:53.907000,10570.32,245.74,6,0.0,True,8,pos,2594.966637068285,0.7853390639873633,OnTrack,-6785.0,-7329.0,479.0,PIA
2024-05-25 14:59:21.223,0 days 01:12:16.540000,10,264.20833333333167,0 days 00:00:54.095000,11108.0,226.0,6,0.0,True,8,car,2606.733055555556,0.7889000454463453,OnTrack,-6773.417972731252,-7402.785012143303,478.99741171172326,PIA
2024-05-25 14:59:21.376,0 days 01:12:16.693000,10,258.38583576888703,0 days 00:00:54.248000,11540.2248192,205.60000853333332,6,0.0,True,8,pos,2615.170233293456,0.7914534675877811,OnTrack,-6768.0,-7455.0,479.0,PIA
2024-05-25 14:59:21.463,0 days 01:12:16.780000,10,255.074999999998,0 days 00:00:54.335000,11786.0,194.0,5,0.0,True,8,car,2619.6663888888893,0.7928141812772829,OnTrack,-6762.8190213250045,-7503.722473502713,479.00038162277275,PIA
2024-05-25 14:59:21.616,0 days 01:12:16.933000,10,250.2300020266646,0 days 00:00:54.488000,10953.789633828572,184.16428982857144,5,0.0,True,8,pos,2627.2556967531436,0.7951110046156975,OnTrack,-6753.0,-7600.0,479.0,PIA
2024-05-25 14:59:21.743,0 days 01:12:17.060000,10,246.2083333333312,0 days 00:00:54.615000,10263.0,176.0,4,0.0,True,8,car,2633.355277777778,0.7969569779643234,OnTrack,-6748.458533864389,-7657.27369510126,478.9999069764948,PIA
2024-05-25 14:59:21.903,0 days 01:12:17.220000,10,241.45277777777574,0 days 00:00:54.775000,9864.0,169.0,4,0.0,True,8,car,2640.866388888889,0.7992301358867578,OnTrack,-6746.1270812458615,-7717.3973938991185,478.99999361586833,PIA
2024-05-25 14:59:21.916,0 days 01:12:17.233000,10,241.14944593777574,0 days 00:00:54.788000,9907.6310352,168.5125024,4,0.0,True,8,pos,2641.4608077633134,0.7994100304394619,OnTrack,-6746.0,-7723.0,479.0,PIA
2024-05-25 14:59:22.115,0 days 01:12:17.432000,10,236.50611111110905,0 days 00:00:54.987000,10575.525,161.05,4,0.0,True,8,pos,2650.226055949662,0.8020627396141974,OnTrack,-6746.0,-7817.0,479.0,PIA
2024-05-25 14:59:22.223,0 days 01:12:17.540000,10,233.98611111110904,0 days 00:00:55.095000,10938.0,157.0,3,0.0,True,8,car,2654.821944444445,0.8034536364053642,OnTrack,-6749.227443419607,-7862.278876109802,478.99976405245127,PIA
2024-05-25 14:59:22.415,0 days 01:12:17.732000,10,230.30611111110875,0 days 00:00:55.287000,10716.4,150.6,3,0.0,True,8,pos,2662.809031127974,0.8058708432743954,OnTrack,-6768.0,-7929.0,479.0,PIA
2024-05-25 14:59:22.463,0 days 01:12:17.780000,10,229.38611111110868,0 days 00:00:55.335000,10661.0,149.0,3,0.0,False,8,car,2664.7552777777782,0.8064598541311873,OnTrack,-6777.2402932030545,-7943.477422637902,479.0005232791663,PIA
2024-05-25 14:59:22.675,0 days 01:12:17.992000,10,226.50055555555292,0 days 00:00:55.547000,10161.475,143.7,3,0.0,False,8,pos,2673.0905211743284,0.8089824269279416,OnTrack,-6834.0,-8003.0,479.0,PIA
2024-05-25 14:59:22.783,0 days 01:12:18.100000,10,225.03055555555284,0 days 00:00:55.655000,9907.0,141.0,3,0.0,False,8,car,2677.2886111111115,0.8102529342147763,OnTrack,-6865.06096669822,-8037.772463662252,478.99181155955245,PIA
2024-05-25 14:59:22.875,0 days 01:12:18.192000,10,224.0338888888862,0 days 00:00:55.747000,9803.5,140.61666666666667,3,1.9166666666666667,False,8,pos,2680.879496220198,0.8113396774160846,OnTrack,-6886.0,-8070.0,479.0,PIA
2024-05-25 14:59:23.023,0 days 01:12:18.340000,10,222.43055555555293,0 days 00:00:55.895000,9637.0,140.0,3,5.0,False,8,car,2686.621944444445,0.8130775683195767,OnTrack,-6899.505707282483,-8126.673635907816,479.059442734155,PIA
2024-05-25 14:59:23.096,0 days 01:12:18.413000,10,221.78166723555304,0 days 00:00:55.968000,9958.1997184,138.1750016,3,7.281248,False,8,pos,2689.398791877315,0.8139179516727245,OnTrack,-6900.0,-8160.0,479.0,PIA
2024-05-25 14:59:23.183,0 days 01:12:18.500000,10,221.00833333333094,0 days 00:00:56.055000,10341.0,136.0,3,10.0,False,8,car,2692.6663888888893,0.8149068551683997,OnTrack,-6896.912471052481,-8206.097479451215,478.7923419883655,PIA
2024-05-25 14:59:23.396,0 days 01:12:18.713000,10,218.99666727110858,0 days 00:00:56.268000,10295.357156571428,133.71785782857143,3,38.907134171428574,False,8,pos,2700.5345963906525,0.8172880845169489,OnTrack,-6881.0,-8320.0,478.0,PIA
2024-05-25 14:59:23.463,0 days 01:12:18.780000,10,218.36388888888632,0 days 00:00:56.335000,10281.0,133.0,3,48.0,False,8,car,2703.0108333333337,0.81803749130122,OnTrack,-6877.674003696048,-8342.44532455563,477.8342001746734,PIA
2024-05-25 14:59:23.663,0 days 01:12:18.980000,10,215.97499999999764,0 days 00:00:56.535000,10306.0,134.0,3,48.0,False,8,car,2710.455277777778,0.8202904732657631,OnTrack,-6872.777442319196,-8371.152747933307,477.5942385975176,PIA
2024-05-25 14:59:23.836,0 days 01:12:19.153000,10,213.42805649777512,0 days 00:00:56.708000,10664.10986752,135.72999936,3,76.54498944,False,8,pos,2716.954751630407,0.8222574699272694,OnTrack,-6854.0,-8430.0,477.0,PIA
2024-05-25 14:59:23.863,0 days 01:12:19.180000,10,213.03055555555284,0 days 00:00:56.735000,10720.0,136.0,3,81.0,False,8,car,2718.0108333333337,0.8225770818267919,OnTrack,-6849.0126996754925,-8445.30037360053,476.8466065686052,PIA
2024-05-25 14:59:24.015,0 days 01:12:19.332000,10,209.90611111110843,0 days 00:00:56.887000,10877.42857142857,144.14285714285714,3,90.77142857142857,False,8,pos,2724.2526645372814,0.8244661056798359,OnTrack,-6816.0,-8545.0,476.0,PIA
2024-05-25 14:59:24.143,0 days 01:12:19.460000,10,207.27499999999736,0 days 00:00:57.015000,11010.0,151.0,3,99.0,False,8,car,2729.7552777777782,0.8261314130753323,OnTrack,-6796.601056521796,-8599.446674585442,476.1951550931483,PIA
2024-05-25 14:59:24.383,0 days 01:12:19.700000,10,201.60833333333085,0 days 00:00:57.255000,12151.0,161.0,3,100.0,False,8,car,2740.488611111112,0.8293797422958528,OnTrack,-6771.281379541427,-8653.373402578714,477.8761994949208,PIA
2024-05-25 14:59:24.416,0 days 01:12:19.733000,10,200.63666855110864,0 days 00:00:57.288000,12024.04191288889,162.7416632888889,3,100.0,False,8,pos,2742.051391363227,0.8298527011242564,OnTrack,-6766.0,-8664.0,478.0,PIA
2024-05-25 14:59:24.736,0 days 01:12:20.053000,10,191.21444632888648,0 days 00:00:57.608000,10792.930801777778,179.6305521777778,3,100.0,False,8,pos,2758.1326779721435,0.8347195315461793,OnTrack,-6694.0,-8802.0,478.0,PIA
2024-05-25 14:59:24.743,0 days 01:12:20.060000,10,191.00833333333094,0 days 00:00:57.615000,10766.0,180.0,4,100.0,False,8,car,2758.488611111112,0.8348272509265391,OnTrack,-6692.319221393217,-8804.834117943796,478.0016214745497,PIA
